<<,Price
^,1451491200,7.980000
^,1451404800,7.890000
^,1450972800,7.800000
^,1450886400,7.750000
^,1450800000,7.670000
^,1450713600,7.650000
^,1450454400,7.630000
^,1450368000,7.550000
^,1450281600,7.560000
^,1450195200,7.610000
^,1450108800,7.530000
^,1449849600,7.510000
^,1449763200,7.490000
^,1449590400,7.610000
^,1449504000,7.620000
^,1449244800,7.660000
^,1449158400,7.560000
^,1449072000,7.590000
^,1448985600,7.570000
^,1448899200,7.610000
^,1448640000,7.670000
^,1448553600,7.690000
^,1448467200,7.670000
^,1448380800,7.610000
^,1448294400,7.650000
^,1448035200,7.610000
^,1447948800,7.680000
^,1447862400,7.580000
^,1447776000,7.610000
^,1447689600,7.590000
^,1447430400,7.640000
^,1447257600,7.650000
^,1447171200,7.680000
^,1447084800,7.710000
^,1446825600,7.700000
^,1446739200,7.790000
^,1446652800,7.710000
^,1446566400,7.730000
^,1446480000,7.710000
^,1446220800,7.740000
^,1446134400,7.760000
^,1446048000,7.790000
^,1445961600,7.740000
^,1445875200,7.830000
^,1445616000,7.700000
^,1445529600,7.710000
^,1445443200,7.700000
^,1445356800,7.730000
^,1445270400,7.740000
^,1445011200,7.750000
^,1444924800,7.690000
^,1444838400,7.650000
^,1444752000,7.700000
^,1444665600,7.710000
^,1444406400,7.690000
^,1444320000,7.710000
^,1444233600,7.680000
^,1444147200,7.710000
^,1444060800,7.680000
^,1443801600,7.590000
^,1443715200,7.600000
^,1443628800,7.590000
^,1443542400,7.620000
^,1443456000,7.650000
^,1443196800,7.620000
^,1443110400,7.730000
^,1443024000,7.700000
^,1442937600,7.740000
^,1442851200,7.700000
^,1442592000,7.810000
^,1442505600,7.780000
^,1442419200,7.820000
^,1442332800,7.670000
^,1442246400,7.660000
^,1441987200,7.680000
^,1441900800,7.720000
^,1441814400,7.830000
^,1441728000,7.710000
^,1441641600,7.620000
^,1441382400,7.660000
^,1441296000,7.790000
^,1441209600,7.800000
^,1441195200,7.828102
^,1441123200,7.880000
^,1441036800,7.870000
^,1440691200,7.950000
^,1440604800,8
^,1440518400,7.970000
^,1440432000,7.850000
^,1440172800,7.990000
^,1440086400,7.890000
^,1440000000,8.050000
^,1439913600,8.040000
^,1439827200,7.970000
^,1439568000,8.260000
^,1439481600,8.270000
^,1439395200,8.210000
^,1439308800,8.400000
^,1439222400,8.420000
^,1438963200,8.400000
^,1438876800,8.380000
^,1438790400,8.410000
^,1438704000,8.360000
^,1438617600,8.290000
^,1438358400,8.280000
^,1438272000,8.220000
^,1438185600,8.100000
^,1438099200,8.200000
^,1438012800,8.330000
^,1437753600,8.240000
^,1437667200,8.260000
^,1437580800,8.300000
^,1437494400,8.350000
^,1437408000,8.370000
^,1437148800,8.220000
^,1437062400,8.060000
^,1436976000,8.150000
^,1436889600,8.030000
^,1436803200,8.060000
^,1436544000,7.910000
^,1436457600,7.930000
^,1436371200,7.960000
^,1436284800,7.990000
^,1436198400,7.940000
^,1435939200,7.970000
^,1435852800,7.950000
^,1435766400,7.980000
^,1435593600,7.970000
^,1435334400,8.030000
^,1435161600,8.010000
^,1435075200,7.930000
^,1434988800,7.880000
^,1434729600,7.920000
^,1434556800,7.910000
^,1434470400,7.950000
^,1434384000,7.940000
^,1434124800,7.970000
^,1434038400,7.950000
^,1433952000,7.910000
^,1433865600,8
^,1433851200,8
^,1433347200,8.020000
^,1433260800,8
^,1433174400,7.950000
^,1432915200,7.980000
^,1432828800,8
^,1432742400,8.020000
^,1432656000,7.980000
^,1432569600,7.960000
^,1432310400,7.990000
^,1432224000,7.970000
^,1432137600,7.960000
^,1432051200,7.970000
^,1431964800,7.980000
^,1431705600,7.950000
^,1431619200,7.880000
^,1431532800,7.900000
^,1431446400,7.810000
^,1431360000,7.770000
^,1431100800,7.660000
^,1431014400,7.670000
^,1430928000,7.820000
^,1430841600,7.900000
^,1430755200,7.870000
^,1430496000,8
^,1430409600,7.850000
^,1430323200,7.940000
^,1430236800,7.980000
^,1430150400,8.010000
^,1429891200,8.020000
^,1429804800,8.040000
^,1429286400,8.020000
^,1428940800,8
^,1428681600,7.970000
^,1428595200,8
^,1428508800,8.010000
^,1428422400,8
^,1427990400,7.980000
^,1427904000,8.020000
^,1427817600,8.010000
^,1427731200,8.020000
^,1427472000,8.010000
^,1427385600,8
^,1427299200,7.980000
^,1427212800,8
^,1427126400,7.970000
^,1426694400,7.960000
^,1426608000,8.060000
^,1426521600,7.990000
^,1426262400,7.960000
^,1426176000,7.980000
^,1426089600,7.990000
^,1425916800,7.900000
^,1425657600,7.990000
^,1425571200,8
^,1425484800,8.020000
^,1425470400,7.933605
^,1425398400,8.050000
^,1425312000,8.020000
^,1425052800,8.030000
^,1424966400,8.040000
^,1424793600,8.080000
^,1424707200,8.100000
^,1424448000,8.060000
^,1424361600,8.100000
^,1424275200,8.150000
^,1424188800,8.080000
^,1424102400,8.130000
^,1423843200,8.110000
^,1423756800,8.050000
^,1423670400,8.300000
^,1423584000,8.390000
^,1423497600,8.410000
^,1423238400,8.360000
^,1423152000,8.210000
^,1423065600,8.120000
^,1422979200,8.070000
^,1422892800,7.980000
^,1422633600,7.990000
^,1422460800,7.930000
^,1422028800,7.900000
^,1421942400,7.950000
^,1421856000,7.870000
^,1421769600,7.930000
^,1421683200,7.940000
^,1421424000,7.880000
^,1421337600,7.810000
^,1421251200,7.820000
^,1421164800,7.880000
^,1421078400,7.930000
^,1420819200,7.920000
^,1420732800,7.910000
^,1420646400,7.870000
^,1420560000,7.880000
^,1420473600,7.850000
^,1420214400,7.840000
^,1420041600,7.760000
^,1419955200,7.790000
^,1419868800,7.840000
^,1419436800,7.800000
^,1419350400,7.750000
^,1419264000,7.790000
^,1419004800,7.830000
^,1418918400,7.750000
^,1418832000,7.720000
^,1418659200,7.610000
^,1418400000,7.800000
^,1418313600,7.730000
^,1418227200,7.600000
^,1418140800,7.650000
^,1418054400,7.720000
^,1417795200,7.740000
^,1417708800,7.810000
^,1417622400,7.860000
^,1417536000,7.800000
^,1417449600,7.750000
^,1417190400,7.850000
^,1417104000,7.840000
^,1417017600,7.830000
^,1416931200,7.900000
^,1416844800,7.960000
^,1416585600,7.810000
^,1416499200,7.890000
^,1416412800,7.950000
^,1416326400,7.850000
^,1416240000,7.940000
^,1415980800,7.880000
^,1415894400,7.920000
^,1415808000,7.900000
^,1415721600,7.850000
^,1415376000,7.870000
^,1415289600,7.780000
^,1415203200,7.790000
^,1415116800,7.850000
^,1415030400,7.760000
^,1414684800,7.830000
^,1414598400,7.800000
^,1414512000,7.850000
^,1414425600,7.860000
^,1414166400,7.820000
^,1414080000,7.650000
^,1413993600,7.700000
^,1413907200,7.560000
^,1413820800,7.580000
^,1413561600,7.370000
^,1413475200,7.350000
^,1413388800,7.460000
^,1413302400,7.440000
^,1413216000,7.420000
^,1412956800,7.540000
^,1412870400,7.510000
^,1412784000,7.500000
^,1412697600,7.520000
^,1412611200,7.650000
^,1412352000,7.630000
^,1412265600,7.520000
^,1412179200,7.570000
^,1412092800,7.580000
^,1412006400,7.530000
^,1411747200,7.570000
^,1411660800,7.620000
^,1411574400,7.650000
^,1411488000,7.640000
^,1411401600,7.800000
^,1411142400,7.840000
^,1411056000,7.820000
^,1410883200,7.750000
^,1410796800,7.810000
^,1410537600,7.850000
^,1410451200,7.910000
^,1410364800,7.880000
^,1410278400,7.870000
^,1410192000,7.920000
^,1409932800,7.980000
^,1409846400,7.900000
^,1409760000,7.960000
^,1409745600,7.795000
^,1409673600,7.970000
^,1409587200,7.890000
^,1409241600,7.900000
^,1409155200,8
^,1409068800,7.990000
^,1408982400,8.020000
^,1408723200,8
^,1408636800,8.040000
^,1408550400,7.970000
^,1408464000,7.940000
^,1408377600,7.930000
^,1408118400,8
^,1408032000,8.060000
^,1407945600,8.050000
^,1407859200,7.930000
^,1407772800,7.880000
^,1407513600,7.750000
^,1407427200,7.780000
^,1407340800,7.740000
^,1407254400,7.760000
^,1407168000,7.720000
^,1406908800,7.700000
^,1406822400,7.760000
^,1406736000,7.690000
^,1406649600,7.640000
^,1406563200,7.680000
^,1406304000,7.710000
^,1406217600,7.780000
^,1406131200,7.790000
^,1406044800,7.810000
^,1405958400,7.690000
^,1405699200,7.660000
^,1405612800,7.720000
^,1405526400,7.770000
^,1405440000,7.780000
^,1405353600,7.800000
^,1405094400,7.760000
^,1405008000,7.670000
^,1404921600,7.660000
^,1404835200,7.690000
^,1404748800,7.670000
^,1404489600,7.650000
^,1404316800,7.540000
^,1404230400,7.600000
^,1404144000,7.630000
^,1403884800,7.660000
^,1403798400,7.630000
^,1403712000,7.540000
^,1403625600,7.520000
^,1403539200,7.530000
^,1403280000,7.410000
^,1403193600,7.460000
^,1403107200,7.430000
^,1402934400,7.350000
^,1402675200,7.450000
^,1402588800,7.470000
^,1402502400,7.460000
^,1402416000,7.500000
^,1402070400,7.480000
^,1401984000,7.490000
^,1401897600,7.440000
^,1401811200,7.430000
^,1401724800,7.400000
^,1401465600,7.360000
^,1401379200,7.350000
^,1401292800,7.280000
^,1401206400,7.260000
^,1401120000,7.340000
^,1400860800,7.330000
^,1400774400,7.340000
^,1400688000,7.310000
^,1400601600,7.300000
^,1400515200,7.290000
^,1400256000,7.230000
^,1400083200,7.290000
^,1400068800,7.260000
^,1399996800,7.260000
^,1399651200,7.200000
^,1399564800,7.210000
^,1399478400,7.200000
^,1399392000,7.240000
^,1399305600,7.210000
^,1399046400,7.220000
^,1398960000,7.210000
^,1398787200,7.200000
^,1398700800,7.230000
^,1398355200,7.270000
^,1398268800,7.300000
^,1398182400,7.270000
^,1397750400,7.250000
^,1397664000,7.230000
^,1397491200,7.220000
^,1397232000,7.240000
^,1396972800,7.250000
^,1396958400,7.159905
^,1396886400,7.290000
^,1396540800,7.250000
^,1396454400,7.370000
^,1396368000,7.280000
^,1396281600,7.270000
^,1396022400,7.230000
^,1395936000,7.180000
^,1395849600,7.220000
^,1395763200,7.210000
^,1395417600,7.220000
^,1395331200,7.240000
^,1395244800,7.260000
^,1395158400,7.270000
^,1395072000,7.220000
^,1394726400,7.230000
^,1394640000,7.250000
^,1394553600,7.240000
^,1394467200,7.250000
^,1394208000,7.280000
^,1394121600,7.230000
^,1394020800,7.185484
^,1393948800,7.250000
^,1393862400,7.180000
^,1393603200,7.310000
^,1393516800,7.280000
^,1393430400,7.320000
^,1393344000,7.330000
^,1393257600,7.320000
^,1392998400,7.280000
^,1392912000,7.310000
^,1392825600,7.300000
^,1392739200,7.320000
^,1392652800,7.330000
^,1392393600,7.300000
^,1392307200,7.330000
^,1392134400,7.270000
^,1392048000,7.400000
^,1391788800,7.340000
^,1391702400,7.230000
^,1391616000,7.200000
^,1391529600,7.220000
^,1391443200,7.280000
^,1391184000,7.290000
^,1391097600,7.280000
^,1391011200,7.270000
^,1390924800,7.280000
^,1390579200,7.360000
^,1390492800,7.350000
^,1390406400,7.390000
^,1390320000,7.430000
^,1389974400,7.410000
^,1389888000,7.390000
^,1389801600,7.360000
^,1389715200,7.330000
^,1389283200,7.400000
^,1389196800,7.370000
^,1389110400,7.350000
^,1389024000,7.340000
^,1388764800,7.330000
^,1388678400,7.370000
^,1388505600,7.310000
^,1388419200,7.300000
^,1388160000,7.290000
^,1387900800,7.260000
^,1387814400,7.200000
^,1387555200,7.130000
^,1387382400,7.100000
^,1387296000,7.160000
^,1387209600,7.120000
^,1386950400,7.010000
^,1386864000,7.050000
^,1386777600,7.120000
^,1386691200,7.070000
^,1386604800,7.050000
^,1386345600,7.130000
^,1386259200,7.150000
^,1386172800,7.100000
^,1386086400,7.120000
^,1385740800,7.160000
^,1385654400,7.170000
^,1385568000,7.180000
^,1385395200,7.160000
^,1385136000,7.120000
^,1385049600,7.130000
^,1384963200,7.190000
^,1384876800,7.150000
^,1384790400,7.120000
^,1384531200,7.150000
^,1384444800,7.170000
^,1384358400,7.110000
^,1384272000,7.140000
^,1383926400,7.200000
^,1383840000,7.190000
^,1383667200,7.170000
^,1383580800,7.190000
^,1383321600,7.200000
^,1383235200,7.160000
^,1383148800,7.240000
^,1383062400,7.230000
^,1382716800,7.270000
^,1382630400,7.170000
^,1382544000,7.080000
^,1382457600,7.100000
^,1382371200,7.050000
^,1382025600,6.980000
^,1381939200,6.900000
^,1381852800,6.950000
^,1381766400,6.940000
^,1381507200,6.930000
^,1380902400,6.840000
^,1380816000,6.970000
^,1380729600,6.960000
^,1380643200,6.950000
^,1380556800,6.910000
^,1380297600,7.060000
^,1380211200,7.010000
^,1380124800,6.960000
^,1379952000,6.950000
^,1379692800,6.900000
^,1379606400,6.880000
^,1379433600,6.920000
^,1379347200,6.900000
^,1379088000,6.910000
^,1379001600,6.950000
^,1378915200,6.930000
^,1378828800,7
^,1378742400,6.960000
^,1378483200,6.930000
^,1378396800,6.920000
^,1378310400,6.930000
^,1378296000,6.615000
^,1378224000,6.900000
^,1378137600,6.840000
^,1377878400,6.870000
^,1377792000,6.790000
^,1377705600,6.780000
^,1377619200,6.760000
^,1377532800,6.800000
^,1377273600,6.740000
^,1377187200,6.650000
^,1377100800,6.690000
^,1377014400,6.710000
^,1376928000,6.780000
^,1376668800,6.820000
^,1376582400,6.810000
^,1376496000,6.960000
^,1376323200,6.980000
^,1376064000,7
^,1375977600,6.990000
^,1375891200,7
^,1375804800,7.030000
^,1375718400,6.990000
^,1375459200,6.950000
^,1375372800,6.880000
^,1375286400,6.850000
^,1375200000,6.760000
^,1375113600,6.750000
^,1374854400,6.760000
^,1374681600,6.700000
^,1374595200,6.720000
^,1374508800,6.700000
^,1374249600,6.650000
^,1374163200,6.670000
^,1374076800,6.600000
^,1373990400,6.620000
^,1373904000,6.520000
^,1373644800,6.510000
^,1373558400,6.550000
^,1373472000,6.530000
^,1373299200,6.480000
^,1373040000,6.460000
^,1372953600,6.480000
^,1372867200,6.470000
^,1372780800,6.480000
^,1372694400,6.380000
^,1372435200,6.460000
^,1372348800,6.350000
^,1372262400,6.440000
^,1372176000,6.330000
^,1372089600,6.440000
^,1371830400,6.510000
^,1371744000,6.390000
^,1371657600,6.460000
^,1371571200,6.340000
^,1371484800,6.290000
^,1371225600,6.280000
^,1371139200,6.110000
^,1371052800,6.240000
^,1370966400,6.250000
^,1370620800,6.360000
^,1370534400,6.430000
^,1370448000,6.500000
^,1370361600,6.490000
^,1370275200,6.480000
^,1370016000,6.490000
^,1369929600,6.450000
^,1369843200,6.520000
^,1369756800,6.460000
^,1369670400,6.490000
^,1369324800,6.600000
^,1369238400,6.680000
^,1369152000,6.700000
^,1369065600,6.720000
^,1368806400,6.670000
^,1368720000,6.660000
^,1368633600,6.740000
^,1368547200,6.700000
^,1368460800,6.820000
^,1368201600,6.780000
^,1368115200,6.750000
^,1368028800,6.660000
^,1367942400,6.610000
^,1367856000,6.640000
^,1367510400,6.610000
^,1367424000,6.580000
^,1367337600,6.620000
^,1367251200,6.530000
^,1366992000,6.570000
^,1366819200,6.530000
^,1366732800,6.520000
^,1366646400,6.450000
^,1366387200,6.430000
^,1366300800,6.480000
^,1366214400,6.500000
^,1366128000,6.520000
^,1365782400,6.530000
^,1365609600,6.470000
^,1365523200,6.440000
^,1365508800,6.479482
^,1365436800,6.430000
^,1365177600,6.500000
^,1365091200,6.460000
^,1365004800,6.500000
^,1364918400,6.530000
^,1364486400,6.520000
^,1364313600,6.530000
^,1363968000,6.480000
^,1363881600,6.460000
^,1363795200,6.480000
^,1363708800,6.490000
^,1363622400,6.530000
^,1363363200,6.590000
^,1363276800,6.480000
^,1363190400,6.530000
^,1363017600,6.540000
^,1362672000,6.580000
^,1362585600,6.520000
^,1362499200,6.550000
^,1362412800,6.540000
^,1362398400,6.490631
^,1362153600,6.570000
^,1362067200,6.620000
^,1361894400,6.610000
^,1361808000,6.620000
^,1361548800,6.610000
^,1361462400,6.700000
^,1361376000,6.720000
^,1361275200,6.617909
^,1361203200,6.660000
^,1360944000,6.600000
^,1360857600,6.620000
^,1360771200,6.630000
^,1360684800,6.590000
^,1360598400,6.580000
^,1360339200,6.700000
^,1360252800,6.660000
^,1360166400,6.670000
^,1360080000,6.640000
^,1359993600,6.650000
^,1359734400,6.710000
^,1359561600,6.670000
^,1359475200,6.700000
^,1359129600,6.560000
^,1359043200,6.490000
^,1358956800,6.520000
^,1358870400,6.460000
^,1358784000,6.470000
^,1358524800,6.440000
^,1358438400,6.430000
^,1358352000,6.380000
^,1358265600,6.340000
^,1358179200,6.390000
^,1357920000,6.380000
^,1357833600,6.350000
^,1357747200,6.340000
^,1357660800,6.300000
^,1357574400,6.330000
^,1357315200,6.290000
^,1357228800,6.220000
^,1357142400,6.180000
^,1356969600,6.150000
^,1356710400,6.130000
^,1356624000,6.140000
^,1356364800,6.150000
^,1356019200,6.210000
^,1355932800,6.150000
^,1355846400,6.160000
^,1355760000,6.100000
^,1355500800,6.150000
^,1355414400,6.110000
^,1355328000,6.100000
^,1355241600,6.120000
^,1354896000,6.080000
^,1354809600,5.990000
^,1354636800,5.920000
^,1354550400,5.900000
^,1354291200,5.880000
^,1354118400,5.800000
^,1353945600,5.750000
^,1353686400,5.660000
^,1353600000,5.700000
^,1353513600,5.640000
^,1353340800,5.660000
^,1353081600,5.680000
^,1352995200,5.710000
^,1352908800,5.750000
^,1352736000,5.700000
^,1352476800,5.690000
^,1352390400,5.750000
^,1352304000,5.770000
^,1352217600,5.730000
^,1352131200,5.750000
^,1351872000,5.730000
^,1351785600,5.720000
^,1351699200,5.730000
^,1351612800,5.680000
^,1351526400,5.710000
^,1351267200,5.720000
^,1351180800,5.710000
^,1351094400,5.700000
^,1351008000,5.730000
^,1350921600,5.700000
^,1350662400,5.740000
^,1350576000,5.700000
^,1350489600,5.620000
^,1350403200,5.580000
^,1350316800,5.530000
^,1350057600,5.550000
^,1349971200,5.480000
^,1349884800,5.510000
^,1349798400,5.530000
^,1349712000,5.520000
^,1349452800,5.550000
^,1349366400,5.530000
^,1349280000,5.540000
^,1349193600,5.520000
^,1349107200,5.420000
^,1348848000,5.450000
^,1348761600,5.440000
^,1348675200,5.450000
^,1348502400,5.430000
^,1348243200,5.400000
^,1348156800,5.410000
^,1348070400,5.390000
^,1347984000,5.410000
^,1347897600,5.420000
^,1347638400,5.410000
^,1347552000,5.360000
^,1347465600,5.350000
^,1347379200,5.330000
^,1347364800,5.330000
^,1347292800,5.320000
^,1346947200,5.280000
^,1346860800,5.260000
^,1346846400,5.373789
^,1346774400,5.320000
^,1346688000,5.300000
^,1346428800,5.290000
^,1346342400,5.320000
^,1346256000,5.310000
^,1346169600,5.290000
^,1345824000,5.260000
^,1345737600,5.320000
^,1345651200,5.300000
^,1345564800,5.360000
^,1345478400,5.370000
^,1345219200,5.350000
^,1345132800,5.330000
^,1345046400,5.360000
^,1344960000,5.310000
^,1344873600,5.460000
^,1344614400,5.440000
^,1344528000,5.480000
^,1344355200,5.450000
^,1344268800,5.440000
^,1344009600,5.380000
^,1343923200,5.430000
^,1343836800,5.460000
^,1343750400,5.420000
^,1343664000,5.400000
^,1343404800,5.320000
^,1343318400,5.330000
^,1343232000,5.210000
^,1343145600,5.290000
^,1343059200,5.350000
^,1342800000,5.290000
^,1342713600,5.250000
^,1342627200,5.220000
^,1342540800,5.240000
^,1342454400,5.210000
^,1342195200,5.230000
^,1342108800,5.240000
^,1342022400,5.190000
^,1341936000,5.130000
^,1341849600,5.150000
^,1341590400,5.170000
^,1341504000,5.140000
^,1341417600,5.160000
^,1341331200,5.140000
^,1341244800,5.080000
^,1340985600,5.150000
^,1340899200,5.030000
^,1340812800,5.070000
^,1340726400,5.060000
^,1340640000,5.130000
^,1340380800,5.100000
^,1340294400,5.070000
^,1340208000,5.080000
^,1340121600,5.070000
^,1340035200,5.090000
^,1339776000,5.030000
^,1339689600,5.040000
^,1339603200,5.050000
^,1339516800,5.100000
^,1339171200,5.090000
^,1339084800,5.040000
^,1338912000,5.020000
^,1338825600,4.990000
^,1338566400,5.050000
^,1338552000,5.070000
^,1338480000,5.070000
^,1338393600,5.140000
^,1338307200,5.090000
^,1337961600,5.100000
^,1337875200,5.050000
^,1337788800,5.070000
^,1337702400,5.130000
^,1337616000,5.020000
^,1337356800,5.080000
^,1337270400,5.180000
^,1337184000,5.220000
^,1336665600,5.280000
^,1336579200,5.250000
^,1336492800,5.310000
^,1336406400,5.300000
^,1336147200,5.340000
^,1336060800,5.310000
^,1335974400,5.330000
^,1335888000,5.300000
^,1335873600,5.298971
^,1335801600,5.260000
^,1335542400,5.220000
^,1335456000,5.230000
^,1335283200,5.220000
^,1335196800,5.210000
^,1334937600,5.250000
^,1334851200,5.230000
^,1334764800,5.210000
^,1334678400,5.190000
^,1334592000,5.140000
^,1334332800,5.180000
^,1334160000,5.120000
^,1334073600,5.140000
^,1333382400,5.200000
^,1333123200,5.190000
^,1333036800,5.150000
^,1332950400,5.160000
^,1332777600,5.110000
^,1332518400,5.100000
^,1332345600,5.120000
^,1332172800,5.110000
^,1331913600,5.120000
^,1331827200,5.150000
^,1331654400,5.180000
